25-08-2023 21:51,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,35.747,,Mn,141.42,,Si,84.555,,S,20.267,,P,5.2464,,Al,31.85,,Cr,5.5986,,Cu,74.236,,Ni,31.186,,Mo,111.38,,Ti,0,,Nb,34.396,,Pb,9.7519,,Sn,11.646,,B,20.556,,Sb,3.3406,,V,69.936,,Co,141.42,,N,16.826,,Fe,0.68515
25-08-2023 21:51,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.06948,,Mn,0.48193,,Si,0.11797,,S,0.00507,,P,0.00477,,Al,0.11507,,Cr,0.00043,,Cu,0.00914,,Ni,0.00192,,Mo,0.01405,,Ti,0,,Nb,0.00099,,Pb,0.0006,,Sn,0.00132,,B,0.00027,,Sb,0.0011,,V,0.00583,,Co,0.00075,,N,0.00049,,Fe,0.67653
25-08-2023 22:19,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.0921,,Mn,0,<,Si,0.0671,,S,0.0229,,P,0.0846,,Al,0.7713,,Cr,0.0086,,Cu,0.006,,Ni,0.0041,,Mo,0.0076,,Ti,0,<,Nb,0.007,,Pb,0.009,,Sn,0.0108,,B,0.0013,,Sb,0.0297,,V,0.0128,,Co,0,<,N,0.00246,,Fe,98.863
25-08-2023 22:20,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.078,,Mn,0,<,Si,0.0587,,S,0.0223,,P,0.0838,,Al,1.0941,,Cr,0.0086,,Cu,0.0061,,Ni,0.0041,,Mo,0.007,,Ti,0,<,Nb,0.0071,,Pb,0.0098,,Sn,0.0123,,B,0.0013,,Sb,0.031,,V,0.0129,,Co,0,<,N,0.00231,,Fe,98.561
25-08-2023 22:20,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.085,,Mn,0,<,Si,0.0629,,S,0.0226,,P,0.0842,,Al,0.9327,,Cr,0.0086,,Cu,0.006,,Ni,0.0041,,Mo,0.0073,,Ti,0,<,Nb,0.007,,Pb,0.0094,,Sn,0.0115,,B,0.0013,,Sb,0.0304,,V,0.0129,,Co,0,<,N,0.00239,,Fe,98.712
25-08-2023 22:20,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.01411,,Mn,0,,Si,0.00841,,S,0.00059,,P,0.00077,,Al,0.32278,,Cr,0.00001,,Cu,0.00005,,Ni,0.00006,,Mo,0.00057,,Ti,0,,Nb,0.00001,,Pb,0.00083,,Sn,0.00145,,B,0.00003,,Sb,0.00128,,V,0.00017,,Co,0,,N,0.00015,,Fe,0.30195
25-08-2023 22:20,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,11.731,,Mn,0,,Si,9.4537,,S,1.842,,P,0.64351,,Al,24.47,,Cr,0.09524,,Cu,0.60568,,Ni,1.1137,,Mo,5.5622,,Ti,0,,Nb,0.11872,,Pb,6.2827,,Sn,8.8753,,B,1.5164,,Sb,2.9783,,V,0.90837,,Co,0,,N,4.4628,,Fe,0.2163
25-08-2023 22:20,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.00998,,Mn,0,,Si,0.00594,,S,0.00042,,P,0.00054,,Al,0.22824,,Cr,0.00001,,Cu,0.00004,,Ni,0.00005,,Mo,0.00041,,Ti,0,,Nb,0.00001,,Pb,0.00059,,Sn,0.00102,,B,0.00002,,Sb,0.0009,,V,0.00012,,Co,0,,N,0.00011,,Fe,0.21351
25-08-2023 22:24,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2142,,Mn,0.6179,,Si,0.2125,,S,0.0224,,P,0.0926,,Al,0.6478,,Cr,0.0074,,Cu,0.0088,,Ni,0.0065,,Mo,0.0268,,Ti,0,<,Nb,0.0035,,Pb,0.0082,,Sn,0.0117,,B,0.0014,,Sb,0.0335,,V,0.0055,,Co,0.0038,,N,0.00412,,Fe,98.071
25-08-2023 22:25,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2128,,Mn,0.6102,,Si,0.2042,,S,0.0201,,P,0.0867,,Al,0.2811,,Cr,0.0075,,Cu,0.0085,,Ni,0.0059,,Mo,0.0287,,Ti,0,<,Nb,0.0033,,Pb,0.009,,Sn,0.0108,,B,0.0011,,Sb,0.0316,,V,0.0056,,Co,0.0051,,N,0.00404,,Fe,98.464
25-08-2023 22:25,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2135,,Mn,0.614,,Si,0.2084,,S,0.0213,,P,0.0896,,Al,0.4645,,Cr,0.0074,,Cu,0.0086,,Ni,0.0062,,Mo,0.0277,,Ti,0,<,Nb,0.0034,,Pb,0.0086,,Sn,0.0113,,B,0.0013,,Sb,0.0325,,V,0.0055,,Co,0.0045,,N,0.00408,,Fe,98.268
25-08-2023 22:25,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.00136,,Mn,0.0077,,Si,0.00834,,S,0.00223,,P,0.00591,,Al,0.36669,,Cr,0.00014,,Cu,0.00023,,Ni,0.00052,,Mo,0.00198,,Ti,0,,Nb,0.00021,,Pb,0.00073,,Sn,0.00094,,B,0.00032,,Sb,0.00191,,V,0.00009,,Co,0.0013,,N,0.00008,,Fe,0.39219
25-08-2023 22:25,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.4507,,Mn,0.88707,,Si,2.8299,,S,7.4109,,P,4.6618,,Al,55.826,,Cr,1.3115,,Cu,1.8435,,Ni,5.9109,,Mo,5.0569,,Ti,0,,Nb,4.2326,,Pb,5.9928,,Sn,5.9131,,B,18.006,,Sb,4.1438,,V,1.1849,,Co,20.672,,N,1.3876,,Fe,0.28221
25-08-2023 22:25,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.00096,,Mn,0.00545,,Si,0.0059,,S,0.00158,,P,0.00418,,Al,0.25929,,Cr,0.0001,,Cu,0.00016,,Ni,0.00037,,Mo,0.0014,,Ti,0,,Nb,0.00015,,Pb,0.00052,,Sn,0.00067,,B,0.00023,,Sb,0.00135,,V,0.00007,,Co,0.00092,,N,0.00006,,Fe,0.27732
25-08-2023 22:43,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.6481,,Mn,1.916,,Si,0.7833,,S,0.0802,,P,0.0818,,Al,1.4438,,Cr,0.0147,,Cu,0.0132,,Ni,0.0117,,Mo,0.0789,,Ti,0.0206,,Nb,0.0482,,Pb,0.1754,,Sn,0.021,,B,0.0079,,Sb,0.0289,,V,0.0079,,Co,0,<,N,0.01508,,Fe,94.603
25-08-2023 22:44,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1972,,Mn,0.5911,,Si,0.2059,,S,0.0225,,P,0.0846,,Al,0.5358,,Cr,0.0069,,Cu,0.0064,,Ni,0.0052,,Mo,0.0201,,Ti,0,<,Nb,0.0022,,Pb,0.0063,,Sn,0.0134,,B,0.0014,,Sb,0.0314,,V,0.005,,Co,0,<,N,0.00317,,Fe,98.261
25-08-2023 22:44,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.4226,R,Mn,1.2536,R,Si,0.4946,R,S,0.0514,R,P,0.0832,,Al,0.9898,,Cr,0.0108,,Cu,0.0098,,Ni,0.0084,,Mo,0.0495,R,Ti,0.0103,R,Nb,0.0252,R,Pb,0.0909,R,Sn,0.0172,,B,0.0047,R,Sb,0.0301,,V,0.0065,,Co,0,<,N,0.00912,R,Fe,96.432
25-08-2023 22:44,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.45091,,Mn,1.3249,,Si,0.57737,,S,0.05771,,P,0.0028,,Al,0.90796,,Cr,0.00775,,Cu,0.00674,,Ni,0.00643,,Mo,0.05879,,Ti,0.02063,,Nb,0.04599,,Pb,0.16913,,Sn,0.00759,,B,0.00648,,Sb,0.00254,,V,0.00287,,Co,0,,N,0.01191,,Fe,3.6578
25-08-2023 22:44,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,75.442,,Mn,74.733,,Si,82.542,,S,79.414,,P,2.3806,,Al,64.863,,Cr,50.682,,Cu,48.589,,Ni,53.904,,Mo,83.949,,Ti,141.42,,Nb,129.26,,Pb,131.6,,Sn,31.248,,B,97.906,,Sb,5.9611,,V,31.431,,Co,0,,N,92.286,,Fe,2.6822
25-08-2023 22:44,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.31884,,Mn,0.93684,,Si,0.40826,,S,0.04081,,P,0.00198,,Al,0.64202,,Cr,0.00548,,Cu,0.00477,,Ni,0.00455,,Mo,0.04157,,Ti,0.01459,,Nb,0.03252,,Pb,0.11959,,Sn,0.00536,,B,0.00458,,Sb,0.0018,,V,0.00203,,Co,0,,N,0.00842,,Fe,2.5865
25-08-2023 22:48,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1994,,Mn,0,<,Si,0.0602,,S,0.018,,P,0.0785,,Al,0.3833,,Cr,0.0083,,Cu,0.0088,,Ni,0.0086,,Mo,0.0041,,Ti,0,<,Nb,0.0038,,Pb,0.0067,,Sn,0.0117,,B,0.0011,,Sb,0.0323,,V,0.0123,,Co,0,<,N,0.00308,,Fe,99.16
25-08-2023 22:56,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1549,,Mn,0,<,Si,0.0605,,S,0.019,,P,0.0954,,Al,0.3849,,Cr,0.0082,,Cu,0.0067,,Ni,0.0052,,Mo,0.0038,,Ti,0,<,Nb,0.0043,,Pb,0.0078,,Sn,0.0111,,B,0.001,,Sb,0.0301,,V,0.0127,,Co,0,<,N,0.00287,,Fe,99.191
25-08-2023 22:56,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1771,,Mn,0,<,Si,0.0604,,S,0.0185,,P,0.087,,Al,0.3841,,Cr,0.0082,,Cu,0.0078,,Ni,0.0069,,Mo,0.0039,,Ti,0,<,Nb,0.0041,,Pb,0.0073,,Sn,0.0114,,B,0.0011,,Sb,0.0312,,V,0.0125,,Co,0,<,N,0.00298,,Fe,99.176
25-08-2023 22:56,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.04449,,Mn,0,,Si,0.00035,,S,0.00101,,P,0.0169,,Al,0.00158,,Cr,0.00012,,Cu,0.00211,,Ni,0.00339,,Mo,0.00027,,Ti,0,,Nb,0.00052,,Pb,0.00113,,Sn,0.0006,,B,0.00015,,Sb,0.0022,,V,0.00037,,Co,0,,N,0.00021,,Fe,0.03169
25-08-2023 22:56,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,17.758,,Mn,0,,Si,0.40926,,S,3.8427,,P,13.739,,Al,0.2915,,Cr,1.0408,,Cu,19.225,,Ni,34.55,,Mo,4.8102,,Ti,0,,Nb,8.9535,,Pb,11.038,,Sn,3.7639,,B,10.039,,Sb,4.9828,,V,2.0709,,Co,0,,N,5.0428,,Fe,0.02259
25-08-2023 22:56,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.03146,,Mn,0,,Si,0.00025,,S,0.00071,,P,0.01195,,Al,0.00112,,Cr,0.00009,,Cu,0.00149,,Ni,0.00239,,Mo,0.00019,,Ti,0,,Nb,0.00036,,Pb,0.0008,,Sn,0.00043,,B,0.00011,,Sb,0.00156,,V,0.00026,,Co,0,,N,0.00015,,Fe,0.02241
25-08-2023 23:10,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2144,,Mn,0.4704,,Si,0.5019,,S,0.0303,,P,0.03,,Al,0.0484,,Cr,0.0233,,Cu,0.0105,,Ni,0.0183,,Mo,0.0217,,Ti,0,<,Nb,0.0543,,Pb,0.0186,,Sn,0.0107,,B,0.0073,,Sb,0.0926,,V,0.1015,,Co,0.1899,,N,0.00402,,Fe,98.152
25-08-2023 23:11,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2035,,Mn,0.4654,,Si,0.4954,,S,0.0297,,P,0.0298,,Al,0.0464,,Cr,0.023,,Cu,0.0105,,Ni,0.0185,,Mo,0.0199,,Ti,0,<,Nb,0.0517,,Pb,0.0176,,Sn,0.0107,,B,0.007,,Sb,0.0921,,V,0.0981,,Co,0.1884,,N,0.00385,,Fe,98.188
25-08-2023 23:11,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2089,,Mn,0.4679,,Si,0.4986,,S,0.03,,P,0.0299,,Al,0.0474,,Cr,0.0232,,Cu,0.0105,,Ni,0.0184,,Mo,0.0208,,Ti,0,<,Nb,0.053,,Pb,0.0181,,Sn,0.0107,,B,0.0072,,Sb,0.0924,,V,0.0998,,Co,0.1892,,N,0.00393,,Fe,98.17
25-08-2023 23:11,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.0109,,Mn,0.00501,,Si,0.00646,,S,0.00065,,P,0.00019,,Al,0.002,,Cr,0.00025,,Cu,0.00003,,Ni,0.00027,,Mo,0.00172,,Ti,0,,Nb,0.00267,,Pb,0.001,,Sn,0.00004,,B,0.00027,,Sb,0.00053,,V,0.00332,,Co,0.00155,,N,0.00017,,Fe,0.03641
25-08-2023 23:11,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,3.6885,,Mn,0.75743,,Si,0.91641,,S,1.5299,,P,0.46103,,Al,2.9882,,Cr,0.7696,,Cu,0.1808,,Ni,1.0461,,Mo,5.8517,,Ti,0,,Nb,3.5576,,Pb,3.9162,,Sn,0.29101,,B,2.6377,,Sb,0.40461,,V,2.3519,,Co,0.57876,,N,3.0633,,Fe,0.02623
25-08-2023 23:11,0,SD,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.00771,,Mn,0.00354,,Si,0.00457,,S,0.00046,,P,0.00014,,Al,0.00142,,Cr,0.00018,,Cu,0.00002,,Ni,0.00019,,Mo,0.00122,,Ti,0,,Nb,0.00189,,Pb,0.00071,,Sn,0.00003,,B,0.00019,,Sb,0.00037,,V,0.00235,,Co,0.00109,,N,0.00012,,Fe,0.02575
25-08-2023 23:10,0,1,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2144,,Mn,0.4704,,Si,0.5019,,S,0.0303,,P,0.03,,Al,0.0484,,Cr,0.0233,,Cu,0.0105,,Ni,0.0183,,Mo,0.0217,,Ti,0,<,Nb,0.0543,,Pb,0.0186,,Sn,0.0107,,B,0.0073,,Sb,0.0926,,V,0.1015,,Co,0.1899,,N,0.00402,,Fe,98.152
25-08-2023 23:11,0,2,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.2035,,Mn,0.4654,,Si,0.4954,,S,0.0297,,P,0.0298,,Al,0.0464,,Cr,0.023,,Cu,0.0105,,Ni,0.0185,,Mo,0.0199,,Ti,0,<,Nb,0.0517,,Pb,0.0176,,Sn,0.0107,,B,0.007,,Sb,0.0921,,V,0.0981,,Co,0.1884,,N,0.00385,,Fe,98.188
25-08-2023 23:14,0,3,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1459,,Mn,0,<,Si,0.0635,,S,0.0222,,P,0.092,,Al,0.3897,,Cr,0.0085,,Cu,0.0066,,Ni,0.0058,,Mo,0.0023,,Ti,0,<,Nb,0.0047,,Pb,0.0069,,Sn,0.0114,,B,0.0012,,Sb,0.0315,,V,0.0126,,Co,0,<,N,0.00243,,Fe,99.192
25-08-2023 23:14,0,AV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.1879,,Mn,0.3119,R,Si,0.3536,R,S,0.0274,,P,0.0506,R,Al,0.1615,R,Cr,0.0183,,Cu,0.0092,,Ni,0.0142,,Mo,0.0146,R,Ti,0,<,Nb,0.0369,R,Pb,0.0144,,Sn,0.0109,,B,0.0052,R,Sb,0.0721,,V,0.0708,R,Co,0.1261,R,N,0.00343,,Fe,98.511
25-08-2023 23:14,0,R,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,0.06854,,Mn,0.47043,,Si,0.43835,,S,0.00816,,P,0.06221,,Al,0.34334,,Cr,0.0148,,Cu,0.00389,,Ni,0.01271,,Mo,0.01933,,Ti,0,,Nb,0.04958,,Pb,0.01167,,Sn,0.00071,,B,0.00608,,Sb,0.0611,,V,0.08883,,Co,0.18993,,N,0.00159,,Fe,1.0407
25-08-2023 23:14,0,CV,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,SHYAM SEL_SMS,BATCH NO./LOT NO.[E-7593              ] SIZE[B                   ] GRADE[02:40AM             ] ,C,19.598,,Mn,86.606,,Si,71.051,,S,16.555,,P,70.865,,Al,122.36,,Cr,46.35,,Cu,24.264,,Ni,51.152,,Mo,73.038,,Ti,0,,Nb,75.551,,Pb,44.948,,Sn,3.6277,,B,66.207,,Sb,48.718,,V,71.168,,Co,86.605,,N,25.478,,Fe,0.59953
